"","location","region","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","pop","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper"
"11","Belize","Latin America and Caribbean",148482949831.073,108942895746.576,94516291904.5751,72868805886.523,167755433.647061,158277148.19028,178137320.4336,113685031.505851,106980202.723241,121029280.189786,94635784.8084511,88929778.6395755,100886113.452009,67035486.4445937,62808652.2205735,71665870.2808464,0.00112979593844218,0.00106596177116867,0.00119971566187407,0.00104352863696873,0.00098198420365197,0.00111094238279957,0.00100126425721395,0.000940893647513808,0.00106739390023748,0.000919947646033703,0.000861941559991858,0.000983491761789676,476595,351.987397364767,332.099892341044,373.770854569603,238.535929889846,224.467740373359,253.945761474178,198.566465884978,186.594023520128,211.681015226784,140.655035081345,131.786217271632,150.370587775462
"12","Benin","Sub-Saharan Africa",3273806797563.72,2256682658256.82,1897733209140.39,1376432746916.52,1150988068.10413,831592009.374199,1550181572.21783,762416105.589389,549828288.911774,1029060363.03316,627134100.631728,451790743.038347,847478885.818433,433431597.522774,311509235.332999,587253135.288236,0.000351574829938243,0.000254013770755515,0.000473510401826838,0.000337848169657279,0.000243644487141356,0.000456005792071828,0.000330464839636652,0.000238068628858001,0.000446574303351267,0.000314894860278314,0.00022631635002207,0.000426648622392775,18450172,62.3835955623682,45.0723174490839,84.0198981460894,41.3229809233968,29.8007134519816,55.7751094696114,33.9906912863321,24.4870748651203,45.9333867358219,23.4920085039193,16.8838119955196,31.8291415000487
"13","Bolivia (Plurinational State of)","Latin America and Caribbean",4707312504316.28,3344636510126.92,2856996848115.39,2138883595205.19,6594445751.16096,6245703965.29405,7093656488.06999,4303013661.44494,4069980188.02313,4636678820.47477,3510538387.19463,3317892113.02792,3786417033.3691,2383605882.0821,2248952648.12409,2576501117.9137,0.00140089398040056,0.00132680886590112,0.00150694403262278,0.00128654149663685,0.00121686771513138,0.00138630275859149,0.00122875122858828,0.00116132158676218,0.00132531368939619,0.00111441589781955,0.00105146098327447,0.00120460090660826,14467239,455.819230688106,431.713609299884,490.325520168015,297.431573601911,281.323906242451,320.49507307336,242.654343872706,229.338307954124,261.723541953589,164.758865328906,155.451406320452,178.09210989835
"14","Botswana","Sub-Saharan Africa",2358605254761.15,1649714202664.57,1397860898897.64,1029636342915.6,1727655253.88772,1649728359.33242,1827249185.4309,1127825507.82134,1075345599.76826,1194929502.74669,920198136.811983,876648710.132895,975897900.258584,624723059.231729,594063541.466896,663959300.6401,0.000732490208100836,0.000699450811449788,0.000774715981719434,0.000683649025994751,0.000651837511025481,0.000724325159361952,0.000658290204367012,0.000627135869401759,0.000698136632212963,0.000606741461225731,0.000576964425891086,0.00064484835370125,3169059.5,545.163400651745,520.573488548391,576.590368666445,355.886504441251,339.326415224536,377.061239382438,290.369472965712,276.62740637495,307.945590879119,197.13200690354,187.45736439057,209.51304342506
"15","Brazil","Latin America and Caribbean",110607548819166,81936986188061.5,71424794496654,55575650315156.3,98860209112.8911,98078301242.1699,99629330191.8994,66516264079.033,65961524055.3403,67062599703.3735,55145941500.8282,54673100066.8353,55611924916.2847,38712283853.253,38360851231.4795,39059099707.8143,0.000893792604287065,0.000886723395367161,0.000900746208152438,0.000811797787221086,0.000805027462249412,0.000818465540695525,0.000772084006533776,0.000765463876404944,0.000778608119325985,0.000696569156343198,0.000690245656397077,0.000702809584527026,227705396,434.158394353075,430.724536901927,437.536096825301,292.115449381063,289.679231208646,294.514758461734,242.181092189964,240.104543094953,244.227523340223,170.010392960793,168.467027595075,171.533483149492
"16","Brunei Darussalam","East Asia and Pacific",947145757281.466,697157807411.887,605831007060.789,468624972605.611,949301087.192116,794297234.420292,1138683451.15382,651130232.468247,543443001.11869,782725701.667663,545242987.001252,454460498.183674,656192235.996172,390661014.80852,324706686.481782,471285847.587227,0.00100227560530582,0.000838621963213048,0.00120222620689567,0.00093397825506034,0.000779512178363398,0.00112273819979645,0.000899991879990623,0.000750144005320074,0.00108312751963574,0.000833632515647636,0.000692892409630613,0.00100567804777202,484917.5,1957.65483240369,1638.00488623383,2348.20036635885,1342.76497026452,1120.69166635292,1614.14199666472,1124.40360886388,937.191374169161,1353.20386662921,805.623667548645,669.612225753416,971.888718363901
"17","Bulgaria","Europe and central Asia",8041367005250.8,5737073862400.04,4910221479593.74,3689372212082.67,13802125021.1242,13393663409.2872,14224151172.9782,9240648828.64415,8962608002.76896,9528795515.66574,7640479737.58323,7408506112.14533,7881235047.04025,5332823492.89756,5167756807.50091,5504613109.01698,0.00171639038637483,0.00166559533976518,0.00176887227802067,0.00161069023168867,0.00156222635750057,0.00166091560684203,0.00155603566342905,0.00150879265689626,0.00160506711963883,0.00144545553724089,0.00140071440625496,0.00149201891069418,6008012.5,2297.28633572653,2229.30019025213,2367.53022284461,1538.05419490125,1491.77585811763,1586.01459561972,1271.71502016403,1233.10431064272,1311.78739176063,887.618574844436,860.14415041595,916.211993403306
"18","Burundi","Sub-Saharan Africa",386384370704.399,282228407259.493,244266832559.867,187374038773.495,148840391.984951,124043062.110325,188190944.47504,98808997.3800151,81421194.7276065,126401901.276381,81386325.0978982,66658849.7683539,104759144.396283,56427377.1834079,45627051.8753376,73572278.5394548,0.000385213283119105,0.000321035402866291,0.000487056306475228,0.000350102947961457,0.000288493973793164,0.000447870937244675,0.000333186148299325,0.000272893577362848,0.000428871751839692,0.000301148321041526,0.000243507863597333,0.000392649264652889,17799740,8.36194191516005,6.96881314616534,10.5726794029036,5.5511483527296,4.57429123838924,7.101334136138,4.57233224181354,3.74493390175103,5.88543115777438,3.17012367503165,2.56335496334989,4.13333444979841
"19","Cambodia","East Asia and Pacific",6520020992257.81,4419777895280.72,3684863056310.5,2626529753854.27,4188939944.11345,3569150850.79832,5107788884.20023,2723931120.33567,2322853819.2488,3318860231.3616,2218211595.14215,1892246089.21301,2701866436.87276,1500386096.22051,1280537415.68252,1826790085.64456,0.000642473382997938,0.000547414012169056,0.000783400680805394,0.00061630497841174,0.000525558947595321,0.000750911088746192,0.000601979384645885,0.000513518700775718,0.000733233880224039,0.000571242756347529,0.000487539657147767,0.00069551471212685,18787212.5,222.967613961542,189.977669694124,271.875824271442,144.988572431151,123.6401525372,176.65527716587,118.070288242183,100.719896004424,143.814120209305,79.8620921661747,68.1600538495277,97.2358238692707
"20","Cameroon","Sub-Saharan Africa",5626933164769.78,3969041775152.23,3377260842983.54,2508062134010.42,2281213433.39983,1732119227.77783,3020579863.76688,1521738073.82223,1150485006.6019,2021950202.70947,1256227405.76071,947514915.512543,1672316251.74262,874525305.905601,656270822.868556,1168908146.83719,0.000405409726151095,0.000307826515271698,0.000536807489145015,0.000383401878848671,0.000289864675601147,0.000509430315238221,0.000371966355033132,0.000280557220648521,0.000495169407840368,0.000348685662147941,0.00026166449944331,0.000466060282552926,38142789.5,59.8071998221271,45.4114460552978,79.1913728220344,39.8958254959887,30.1625817535422,53.0100244165275,32.9348593070444,24.841259067131,43.843574989255,22.9276704029631,17.2056326102881,30.645586286687
"21","Canada","North America",75583524329806.6,54725553322986.4,47183755036763.4,35964515182161.9,128887978596.51,126187673452.171,131665695701.13,85045431230.0897,83194325211.1759,86953185632.8438,69793690244.1861,68242674152.475,71393775011.0547,47978240554.1436,46863535434.706,49130635355.4464,0.00170523906816135,0.00166951296027894,0.00174198936697646,0.00155403510912274,0.00152020985005248,0.00158889550407379,0.00147918897488778,0.00144631715087753,0.00151310074739554,0.00133404385715007,0.00130304927502401,0.00136608640785501,42503204.5,3032.42967472041,2968.89787338672,3097.78279661549,2000.91810089495,1957.36594898806,2045.80305545771,1642.08066345177,1605.58891865377,1679.72687826525,1128.81466511881,1102.58828683625,1155.92779258435
"22","Chile","Latin America and Caribbean",19767054412001.8,14338778274230.1,12373686852763.3,9447095311269.95,34410469693.8171,34131061971.97,34688947367.301,22689800117.5275,22494277946.0643,22885070900.9759,18611317767.7996,18445789266.2612,18776815162.3642,12776578047.2175,12655159120.9608,12898255942.7331,0.00174079905769493,0.00172666403706801,0.00175488702789421,0.0015824081859405,0.00156877228421137,0.00159602655563099,0.00150410447502502,0.00149072701497548,0.00151747942111295,0.00135243454482518,0.00133958203066542,0.00136531447156525,20315156,1693.83241230425,1680.07875361479,1707.54028998355,1116.89027234285,1107.26582390331,1126.50234637509,916.129699806371,907.981669757358,924.276198635354,628.918529949635,622.941764314328,634.908043173929
"23","China","East Asia and Pacific",1857407451781887,1269826908835666,1063562625320667,765549065789461,1634931126026.7,1518948322924.62,1770821828800.92,1073516649987.36,997577396627.693,1162556689499.28,878767096149.666,816658590760.924,951620394106.646,600973865495.234,558518826097.013,650818706937.346,0.000880222120600541,0.000817778738567798,0.000953383613865713,0.000845403922784793,0.000785601084436299,0.00091552374690599,0.000826248568000136,0.000767851907653016,0.000894747870460124,0.000785023315096713,0.000729566334877633,0.000850133239031778,1407765666.5,1161.36596092124,1078.97809917544,1257.89530952517,762.567716725431,708.624610165326,825.816907717063,624.228248394823,580.109751356068,675.979260435136,426.899078302841,396.741332302561,462.306136898066
"24","Colombia","Latin America and Caribbean",34352845375143.6,24754702640720.5,21290355548126.8,16146073902602.8,49889158440.295,48560107454.0303,51313268939.067,32971018356.2219,32075524467.5484,33930814012.7504,27078577735.1596,26335106144.6664,27875566708.7441,18640608703.419,18116417411.7418,19202758883.2966,0.00145225694976617,0.00141356871385002,0.00149371233674272,0.00133190928748972,0.00129573458962845,0.00137068154302672,0.00127187062113399,0.00123695003989651,0.0013093048937455,0.00115449791793744,0.00112203236037594,0.00118931444257796,55403609,900.467665207424,876.479137920966,926.17195639849,595.105967848085,578.942871168346,612.429670651065,488.751152206702,475.331961581535,503.136297650648,336.451163378526,326.989843057729,346.597617554059
"25","Congo","Sub-Saharan Africa",590359658086.85,457248974900.469,406839639193.657,328506638833.589,347857682.646208,271198530.385206,457832271.918695,245178193.992311,189353890.201981,325284970.727545,208146978.935788,159996123.364434,277252036.907969,153254174.944807,116706499.278394,205721135.897745,0.000589230103854816,0.000459378493550975,0.0007755141559001,0.000536202829204111,0.000414115505110095,0.00071139573532855,0.000511619220163327,0.000393265817661084,0.000681477442703158,0.000466517740673243,0.000355263746549469,0.000626231289048489,7900719.5,44.0286081091992,34.3258016418892,57.9481744566042,31.0323881251968,23.9666640743265,41.171563011134,26.3453194276531,20.2508294800789,35.0919985082332,19.3974960058773,14.7716292520439,26.0382786526904
"26","Costa Rica","Latin America and Caribbean",5575603855570.96,3963889696017.46,3386475230286.93,2535266867684.75,6372785337.50406,6140728069.43109,6619983397.38799,4241547312.52222,4084556987.92473,4408844251.84102,3496701093.63464,3366074994.39323,3635934955.83958,2426400563.29994,2333866848.06435,2525085222.60812,0.00114297670756085,0.00110135659356349,0.00118731236452057,0.00107004675654414,0.0010304416371698,0.00111225200243857,0.00103254884676607,0.000993975967781707,0.00107366353172219,0.000957059232788291,0.000920560623346006,0.000995983994739801,5554928.5,1147.23084869662,1105.4558252966,1191.73152226676,763.564699801666,735.303251504449,793.681548167725,629.477245950986,605.961893909747,654.542170225878,436.801403168365,420.143454243263,454.566647006909
